sourcecode,sourcename,targetcode,targetname,date,verbal,cooperation,count,eventcode
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200302,1,0,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200302,1,1,32,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200303,0,0,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200303,1,0,20,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200303,1,1,43,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200304,0,0,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200304,0,1,8,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200304,1,0,15,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200304,1,1,46,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200305,0,0,2,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200305,0,1,7,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200305,1,0,42,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200305,1,1,54,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200306,0,0,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200306,0,1,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200306,1,0,33,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200306,1,1,49,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200307,0,0,4,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200307,1,0,17,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200307,1,1,27,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200308,0,0,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200308,0,1,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200308,1,0,37,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200308,1,1,49,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200309,0,0,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200309,0,1,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200309,1,0,22,713
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200309,1,1,62,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200310,0,0,5,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200310,0,1,15,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200310,1,0,57,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200310,1,1,76,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200311,0,0,11,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200311,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200311,1,0,88,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200311,1,1,93,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200312,0,0,32,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200312,1,0,109,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200312,1,1,99,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200401,0,0,26,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200401,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200401,1,0,61,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200401,1,1,61,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200402,0,0,23,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200402,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200402,1,0,68,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200402,1,1,64,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200403,0,0,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200403,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200403,1,0,96,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200403,1,1,130,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200404,0,0,11,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200404,1,0,55,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200404,1,1,72,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200405,0,0,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200405,1,0,158,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200405,1,1,124,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200406,0,0,20,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200406,1,0,79,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200406,1,1,61,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200407,0,0,18,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200407,0,1,4,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200407,1,0,27,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200407,1,1,81,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200408,0,0,19,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200408,0,1,7,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200408,1,0,38,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200408,1,1,46,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200409,0,0,18,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200409,1,0,77,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200409,1,1,53,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200410,0,0,7,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200410,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200410,1,0,116,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200410,1,1,103,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200411,0,0,11,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200411,1,0,48,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200411,1,1,107,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200412,0,0,9,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200412,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200412,1,0,66,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200412,1,1,89,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200501,0,0,8,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200501,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200501,1,0,60,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200501,1,1,302,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200502,0,0,12,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200502,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200502,1,0,18,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200502,1,1,124,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200503,0,0,56,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200503,1,0,106,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200503,1,1,305,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200504,0,0,14,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200504,0,1,4,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200504,1,0,82,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200504,1,1,1608,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200505,0,0,7,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200505,0,1,7,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200505,1,0,60,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200505,1,1,1325,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200506,0,0,5,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200506,0,1,2,713
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200506,1,0,37,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200506,1,1,190,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200507,0,0,11,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200507,0,1,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200507,1,0,33,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200507,1,1,261,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200508,0,0,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200508,0,1,5,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200508,1,0,28,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200508,1,1,126,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200509,0,0,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200509,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200509,1,0,33,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200509,1,1,146,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200510,0,0,8,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200510,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200510,1,0,66,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200510,1,1,239,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200511,0,0,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200511,0,1,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200511,1,0,22,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200511,1,1,172,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200512,0,0,8,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200512,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200512,1,0,23,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200512,1,1,88,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200601,0,0,11,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200601,0,1,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200601,1,0,41,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200601,1,1,119,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200602,0,0,10,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200602,0,1,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200602,1,0,94,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200602,1,1,159,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200603,0,0,14,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200603,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200603,1,0,170,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200603,1,1,159,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200604,0,0,11,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200604,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200604,1,0,41,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200604,1,1,450,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200605,0,0,2,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200605,1,0,35,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200605,1,1,61,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200606,0,0,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200606,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200606,1,0,21,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200606,1,1,68,713
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200607,0,0,7,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200607,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200607,1,0,10,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200607,1,1,68,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200608,0,0,12,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200608,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200608,1,0,20,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200608,1,1,110,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200609,0,0,9,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200609,0,1,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200609,1,0,51,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200609,1,1,100,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200610,0,0,7,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200610,0,1,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200610,1,0,26,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200610,1,1,113,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200611,0,0,14,816
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200611,0,1,6,816
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200611,1,0,19,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200611,1,1,106,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200612,0,0,3,713
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200612,0,1,2,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200612,1,0,17,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200612,1,1,85,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200701,0,0,19,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200701,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200701,1,0,41,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200701,1,1,81,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200702,0,0,4,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200702,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200702,1,0,20,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200702,1,1,82,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200703,0,0,8,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200703,0,1,9,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200703,1,0,84,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200703,1,1,111,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200704,0,0,10,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200704,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200704,1,0,36,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200704,1,1,183,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200705,0,0,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200705,0,1,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200705,1,0,65,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200705,1,1,76,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200706,0,0,11,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200706,0,1,5,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200706,1,0,39,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200706,1,1,39,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200707,0,0,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200707,1,0,30,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200707,1,1,29,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200708,0,0,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200708,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200708,1,0,58,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200708,1,1,36,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200709,0,0,27,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200709,0,1,2,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200709,1,0,123,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200709,1,1,97,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200710,0,0,8,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200710,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200710,1,0,90,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200710,1,1,145,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200711,0,0,10,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200711,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200711,1,0,37,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200711,1,1,66,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200712,0,0,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200712,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200712,1,0,46,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200712,1,1,57,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200801,0,0,8,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200801,0,1,2,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200801,1,0,24,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200801,1,1,61,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200802,0,0,13,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200802,0,1,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200802,1,0,41,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200802,1,1,85,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200803,0,0,2,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200803,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200803,1,0,65,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200803,1,1,144,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200804,0,0,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200804,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200804,1,0,26,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200804,1,1,426,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200805,1,0,10,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200805,1,1,339,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200806,0,0,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200806,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200806,1,0,20,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200806,1,1,794,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200807,0,0,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200807,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200807,1,0,15,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200807,1,1,306,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200808,0,0,7,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200808,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200808,1,0,17,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200808,1,1,119,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200809,0,0,8,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200809,0,1,14,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200809,1,0,7,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200809,1,1,155,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200810,0,0,10,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200810,0,1,10,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200810,1,0,35,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200810,1,1,637,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200811,0,0,10,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200811,0,1,4,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200811,1,0,38,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200811,1,1,1228,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200812,0,0,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200812,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200812,1,0,21,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200812,1,1,259,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200901,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200901,1,0,11,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200901,1,1,147,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200902,0,0,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200902,0,1,4,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200902,1,0,11,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200902,1,1,152,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200903,0,0,16,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200903,0,1,10,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200903,1,0,19,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200903,1,1,257,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200904,0,0,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200904,0,1,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200904,1,0,6,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200904,1,1,483,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200905,0,0,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200905,0,1,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200905,1,0,20,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200905,1,1,360,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200906,0,0,11,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200906,0,1,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200906,1,0,5,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200906,1,1,204,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200907,0,0,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200907,0,1,3,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200907,1,0,11,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200907,1,1,221,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200908,0,0,2,713
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200908,0,1,15,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200908,1,0,15,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200908,1,1,393,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200909,0,0,9,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200909,0,1,2,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200909,1,0,31,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200909,1,1,292,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200910,0,0,14,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200910,0,1,2,713
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",200910,1,0,8,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200910,1,1,145,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200911,0,1,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200911,1,0,19,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200911,1,1,164,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200912,0,1,6,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200912,1,0,18,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",200912,1,1,363,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201001,0,1,5,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201001,1,0,29,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201001,1,1,107,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201002,0,0,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201002,0,1,3,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201002,1,0,9,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201002,1,1,89,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201003,0,0,5,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201003,0,1,13,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201003,1,0,7,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201003,1,1,170,710
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",201004,0,0,1,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201004,0,1,6,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201004,1,0,14,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201004,1,1,186,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201005,0,0,1,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201005,0,1,4,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201005,1,0,7,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201005,1,1,147,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201006,0,0,1,816
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201006,0,1,10,713
710,HONG KONG,713,"TAIWAN, PROVINCE OF CHINA",201006,1,0,18,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201006,1,1,286,710
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201007,0,0,4,713
710,CHINA,713,"TAIWAN, PROVINCE OF CHINA",201007,1,0,19,713
